match_id,team1,team2,venue,pitch_type,match_format,toss_winner,toss_decision,team1_home,team2_home,team1_strength,team2_strength,team1_score,team2_score,winner
699,Australia,Sri Lanka,Sydney Cricket Ground,balanced,ODI,Sri Lanka,field,1,0,90,72,186,172,Australia
700,Pakistan,West Indies,"Lord's, London",pace,T20,West Indies,field,0,0,80,68,177,147,Pakistan
701,Afghanistan,Bangladesh,"Wankhede Stadium, Mumbai",batting,ODI,Bangladesh,bat,0,0,70,65,368,313,Afghanistan
702,Australia,Pakistan,"MA Chidambaram Stadium, Chennai",spin,ODI,Pakistan,bat,0,0,90,80,337,278,Australia
703,India,Sri Lanka,"Kensington Oval, Barbados",batting,T20,Sri Lanka,field,0,0,92,72,187,214,Sri Lanka
704,West Indies,New Zealand,"Shere Bangla Stadium, Dhaka",spin,ODI,New Zealand,field,0,0,68,83,283,300,New Zealand
705,New Zealand,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,New Zealand,field,0,0,83,80,170,195,Pakistan
706,New Zealand,Australia,"Wankhede Stadium, Mumbai",batting,ODI,Australia,bat,0,0,83,90,247,286,Australia
707,Afghanistan,West Indies,"Wankhede Stadium, Mumbai",batting,T20,West Indies,field,0,0,70,68,191,195,West Indies
708,Pakistan,New Zealand,"Lord's, London",pace,T20,New Zealand,bat,0,0,80,83,135,163,New Zealand
709,Pakistan,West Indies,Melbourne Cricket Ground,pace,ODI,West Indies,field,0,0,80,68,223,167,Pakistan
710,West Indies,India,"MA Chidambaram Stadium, Chennai",spin,ODI,West Indies,bat,0,1,68,92,216,225,India
711,India,South Africa,"Eden Gardens, Kolkata",balanced,T20,India,field,1,0,92,84,156,141,India
712,West Indies,England,"MA Chidambaram Stadium, Chennai",spin,T20,West Indies,field,0,0,68,85,214,172,West Indies
713,Sri Lanka,Bangladesh,"Lord's, London",pace,T20,Sri Lanka,bat,0,0,72,65,141,146,Bangladesh
714,Pakistan,Bangladesh,"The Oval, London",balanced,ODI,Bangladesh,field,0,0,80,65,257,277,Bangladesh
715,Bangladesh,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Bangladesh,bat,0,0,65,70,97,89,Bangladesh
716,Pakistan,Sri Lanka,"Eden Gardens, Kolkata",balanced,T20,Sri Lanka,bat,0,0,80,72,182,205,Sri Lanka
717,Australia,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,Australia,field,0,0,90,70,155,125,Australia
718,South Africa,Pakistan,"MA Chidambaram Stadium, Chennai",spin,ODI,South Africa,field,0,0,84,80,151,121,South Africa
719,Pakistan,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,Afghanistan,bat,0,0,80,70,208,230,Afghanistan
720,Afghanistan,South Africa,"Newlands, Cape Town",pace,ODI,South Africa,bat,0,1,70,84,157,206,South Africa
721,Pakistan,Bangladesh,"Lord's, London",pace,ODI,Pakistan,field,0,0,80,65,214,189,Pakistan
722,New Zealand,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,ODI,Sri Lanka,field,0,1,83,72,305,354,Sri Lanka
723,New Zealand,England,"MA Chidambaram Stadium, Chennai",spin,ODI,New Zealand,field,0,0,83,85,182,189,England
724,New Zealand,Afghanistan,"Newlands, Cape Town",pace,T20,Afghanistan,bat,0,0,83,70,168,125,New Zealand
725,India,Bangladesh,"Eden Gardens, Kolkata",balanced,T20,India,field,1,0,92,65,138,115,India
726,South Africa,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,South Africa,bat,0,0,84,85,273,322,England
727,Bangladesh,India,"Shere Bangla Stadium, Dhaka",spin,ODI,Bangladesh,field,1,0,65,92,239,254,India
728,India,New Zealand,Melbourne Cricket Ground,pace,ODI,India,bat,0,0,92,83,261,265,New Zealand
729,India,Sri Lanka,"The Oval, London",balanced,ODI,India,field,0,0,92,72,245,272,Sri Lanka
730,New Zealand,Afghanistan,"Kensington Oval, Barbados",batting,T20,New Zealand,field,0,0,83,70,135,92,New Zealand
731,Bangladesh,Australia,"Wankhede Stadium, Mumbai",batting,T20,Australia,field,0,0,65,90,193,220,Australia
732,Australia,New Zealand,"Wankhede Stadium, Mumbai",batting,ODI,Australia,bat,0,0,90,83,257,245,Australia
733,Bangladesh,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,T20,Bangladesh,bat,0,1,65,72,166,155,Bangladesh
734,South Africa,England,"Kensington Oval, Barbados",batting,ODI,South Africa,field,0,0,84,85,334,285,South Africa
735,New Zealand,Australia,"R. Premadasa Stadium, Colombo",spin,ODI,Australia,field,0,0,83,90,309,287,New Zealand
736,Bangladesh,Sri Lanka,"Lord's, London",pace,T20,Bangladesh,field,0,0,65,72,123,118,Bangladesh
737,Bangladesh,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,Bangladesh,field,0,0,65,90,197,163,Bangladesh
738,Sri Lanka,Pakistan,"Newlands, Cape Town",pace,T20,Sri Lanka,field,0,0,72,80,188,194,Pakistan
739,India,Sri Lanka,Sydney Cricket Ground,balanced,ODI,Sri Lanka,bat,0,0,92,72,307,297,India
740,Sri Lanka,Afghanistan,Dubai International Stadium,spin,T20,Afghanistan,field,0,0,72,70,127,116,Sri Lanka
741,Afghanistan,South Africa,"Shere Bangla Stadium, Dhaka",spin,T20,South Africa,field,0,0,70,84,180,154,Afghanistan
742,New Zealand,Pakistan,"Gaddafi Stadium, Lahore",spin,ODI,Pakistan,field,0,1,83,80,273,285,Pakistan
743,South Africa,England,Sydney Cricket Ground,balanced,T20,South Africa,field,0,0,84,85,138,114,South Africa
744,Sri Lanka,New Zealand,Dubai International Stadium,spin,ODI,New Zealand,bat,0,0,72,83,358,373,New Zealand
745,England,India,Melbourne Cricket Ground,pace,T20,India,field,0,0,85,92,128,97,England
746,Afghanistan,Australia,"Lord's, London",pace,T20,Australia,field,0,0,70,90,177,153,Afghanistan
747,West Indies,England,"Eden Gardens, Kolkata",balanced,T20,West Indies,bat,0,0,68,85,155,152,West Indies
748,Afghanistan,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Afghanistan,bat,0,0,70,84,173,146,Afghanistan
749,Australia,New Zealand,"Eden Gardens, Kolkata",balanced,ODI,New Zealand,bat,0,0,90,83,281,288,New Zealand
750,Afghanistan,Pakistan,"Kensington Oval, Barbados",batting,ODI,Pakistan,field,0,0,70,80,302,335,Pakistan
751,India,Australia,"Newlands, Cape Town",pace,ODI,India,bat,0,0,92,90,341,387,Australia
752,Afghanistan,Australia,"Kensington Oval, Barbados",batting,T20,Afghanistan,field,0,0,70,90,129,156,Australia
753,Sri Lanka,India,"Shere Bangla Stadium, Dhaka",spin,T20,Sri Lanka,field,0,0,72,92,156,170,India
754,Pakistan,Afghanistan,Melbourne Cricket Ground,pace,ODI,Afghanistan,bat,0,0,80,70,143,93,Pakistan
755,South Africa,West Indies,"Lord's, London",pace,ODI,West Indies,bat,0,0,84,68,137,172,West Indies
756,Australia,South Africa,"The Oval, London",balanced,ODI,South Africa,field,0,0,90,84,320,248,Australia
757,Australia,India,Melbourne Cricket Ground,pace,T20,India,field,1,0,90,92,182,183,India
758,Australia,West Indies,"Eden Gardens, Kolkata",balanced,ODI,West Indies,field,0,0,90,68,274,265,Australia
759,Bangladesh,Afghanistan,"Newlands, Cape Town",pace,ODI,Afghanistan,field,0,0,65,70,315,304,Bangladesh
760,India,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,Afghanistan,bat,0,0,92,70,193,145,India
761,Sri Lanka,West Indies,"Kensington Oval, Barbados",batting,T20,Sri Lanka,bat,0,1,72,68,132,106,Sri Lanka
762,England,Australia,"Lord's, London",pace,ODI,Australia,field,1,0,85,90,289,260,England
763,India,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,T20,India,field,0,1,92,72,216,235,Sri Lanka
764,West Indies,India,Sydney Cricket Ground,balanced,ODI,India,field,0,0,68,92,194,115,West Indies
765,South Africa,Afghanistan,Dubai International Stadium,spin,ODI,South Africa,bat,0,0,84,70,258,220,South Africa
766,Pakistan,India,Dubai International Stadium,spin,ODI,India,bat,1,0,80,92,256,278,India
767,New Zealand,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,Bangladesh,field,0,0,83,65,240,270,Bangladesh
768,New Zealand,Pakistan,Sydney Cricket Ground,balanced,T20,New Zealand,bat,0,0,83,80,200,190,New Zealand
769,South Africa,Australia,"Wankhede Stadium, Mumbai",batting,ODI,Australia,field,0,0,84,90,284,306,Australia
770,India,South Africa,"Kensington Oval, Barbados",batting,ODI,South Africa,field,0,0,92,84,279,328,South Africa
771,Sri Lanka,Pakistan,Sydney Cricket Ground,balanced,ODI,Sri Lanka,bat,0,0,72,80,242,262,Pakistan
772,West Indies,Afghanistan,"Newlands, Cape Town",pace,T20,Afghanistan,field,0,0,68,70,190,156,West Indies
773,South Africa,England,"The Oval, London",balanced,ODI,South Africa,bat,0,1,84,85,227,252,England
774,West Indies,Bangladesh,"Hagley Oval, Christchurch",pace,ODI,West Indies,field,0,0,68,65,237,244,Bangladesh
775,Sri Lanka,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Australia,field,0,0,72,90,206,230,Australia
776,Sri Lanka,India,"Newlands, Cape Town",pace,ODI,Sri Lanka,field,0,0,72,92,180,213,India
777,Sri Lanka,Australia,"Hagley Oval, Christchurch",pace,T20,Sri Lanka,field,0,0,72,90,173,150,Sri Lanka
778,England,Sri Lanka,Sydney Cricket Ground,balanced,ODI,Sri Lanka,bat,0,0,85,72,218,220,Sri Lanka
779,New Zealand,England,"R. Premadasa Stadium, Colombo",spin,ODI,New Zealand,field,0,0,83,85,268,245,New Zealand
780,West Indies,Pakistan,"R. Premadasa Stadium, Colombo",spin,ODI,Pakistan,bat,0,0,68,80,215,160,West Indies
781,West Indies,England,"MA Chidambaram Stadium, Chennai",spin,T20,West Indies,field,0,0,68,85,202,210,England
782,Bangladesh,South Africa,"MA Chidambaram Stadium, Chennai",spin,ODI,Bangladesh,field,0,0,65,84,314,338,South Africa
783,Pakistan,England,Melbourne Cricket Ground,pace,ODI,Pakistan,field,0,0,80,85,275,268,Pakistan
784,Afghanistan,Sri Lanka,"Gaddafi Stadium, Lahore",spin,ODI,Afghanistan,field,0,0,70,72,172,173,Sri Lanka
785,India,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Pakistan,bat,1,0,92,80,146,123,India
786,Australia,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,South Africa,field,0,0,90,84,240,248,South Africa
787,Australia,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,Australia,field,0,0,90,70,234,202,Australia
788,India,South Africa,Sydney Cricket Ground,balanced,ODI,India,field,0,0,92,84,171,193,South Africa
789,South Africa,India,"Kensington Oval, Barbados",batting,T20,India,bat,0,0,84,92,155,139,South Africa
790,Bangladesh,Sri Lanka,"The Oval, London",balanced,T20,Sri Lanka,bat,0,0,65,72,151,178,Sri Lanka
791,Pakistan,England,"Newlands, Cape Town",pace,ODI,England,bat,0,0,80,85,237,268,England
792,Australia,India,Dubai International Stadium,spin,T20,Australia,field,0,0,90,92,156,160,India
793,India,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,India,bat,1,0,92,72,182,170,India
794,West Indies,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,West Indies,field,0,0,68,85,125,147,England
795,Afghanistan,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,T20,Afghanistan,bat,0,0,70,72,125,78,Afghanistan
796,Afghanistan,Pakistan,"Gaddafi Stadium, Lahore",spin,T20,Afghanistan,field,0,1,70,80,175,181,Pakistan
797,Australia,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,South Africa,bat,0,0,90,84,303,259,Australia
798,Sri Lanka,Bangladesh,"Kensington Oval, Barbados",batting,T20,Bangladesh,field,0,0,72,65,118,140,Bangladesh
799,South Africa,Sri Lanka,"The Oval, London",balanced,ODI,South Africa,field,0,0,84,72,219,147,South Africa
800,Bangladesh,West Indies,"Newlands, Cape Town",pace,ODI,West Indies,field,0,0,65,68,223,171,Bangladesh
801,Sri Lanka,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,Australia,field,0,0,72,90,173,184,Australia
802,New Zealand,India,"MA Chidambaram Stadium, Chennai",spin,T20,New Zealand,field,0,1,83,92,161,170,India
803,Bangladesh,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,Afghanistan,field,0,0,65,70,175,198,Afghanistan
804,India,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,India,field,1,0,92,70,205,221,Afghanistan
805,Bangladesh,Pakistan,"Wankhede Stadium, Mumbai",batting,ODI,Bangladesh,field,0,0,65,80,349,373,Pakistan
806,Bangladesh,New Zealand,"Eden Gardens, Kolkata",balanced,T20,Bangladesh,field,0,0,65,83,197,211,New Zealand
807,Pakistan,India,"Newlands, Cape Town",pace,T20,Pakistan,bat,0,0,80,92,147,130,Pakistan
808,Bangladesh,Pakistan,"Newlands, Cape Town",pace,T20,Bangladesh,field,0,0,65,80,138,145,Pakistan
809,India,Afghanistan,"The Oval, London",balanced,ODI,India,field,0,0,92,70,235,201,India
810,South Africa,Afghanistan,"Kensington Oval, Barbados",batting,ODI,Afghanistan,field,0,0,84,70,269,259,South Africa
811,West Indies,Sri Lanka,"The Oval, London",balanced,ODI,West Indies,bat,0,0,68,72,270,271,Sri Lanka
812,Bangladesh,England,"The Oval, London",balanced,ODI,Bangladesh,field,0,1,65,85,164,103,Bangladesh
813,West Indies,Bangladesh,"Kensington Oval, Barbados",batting,ODI,West Indies,bat,1,0,68,65,364,309,West Indies
814,Pakistan,Australia,"Eden Gardens, Kolkata",balanced,ODI,Australia,bat,0,0,80,90,205,207,Australia
815,Sri Lanka,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,Afghanistan,field,0,0,72,70,270,301,Afghanistan
816,Australia,India,"Lord's, London",pace,T20,India,field,0,0,90,92,155,130,Australia
817,New Zealand,Pakistan,Dubai International Stadium,spin,T20,New Zealand,bat,0,1,83,80,147,175,Pakistan
818,Pakistan,Sri Lanka,Dubai International Stadium,spin,ODI,Pakistan,field,1,0,80,72,153,131,Pakistan
819,West Indies,Pakistan,"Kensington Oval, Barbados",batting,T20,Pakistan,field,1,0,68,80,207,219,Pakistan
820,West Indies,England,"Shere Bangla Stadium, Dhaka",spin,T20,West Indies,field,0,0,68,85,149,168,England
821,New Zealand,Pakistan,"Hagley Oval, Christchurch",pace,T20,New Zealand,field,1,0,83,80,148,109,New Zealand
822,Australia,England,"Wankhede Stadium, Mumbai",batting,ODI,England,field,0,0,90,85,285,279,Australia
823,England,Sri Lanka,"Kensington Oval, Barbados",batting,T20,England,bat,0,0,85,72,185,170,England
824,England,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,Afghanistan,field,0,0,85,70,173,132,England
825,India,England,"R. Premadasa Stadium, Colombo",spin,ODI,England,field,0,0,92,85,305,253,India
826,New Zealand,Australia,"Shere Bangla Stadium, Dhaka",spin,T20,Australia,field,0,0,83,90,159,170,Australia
827,Sri Lanka,England,"Kensington Oval, Barbados",batting,ODI,Sri Lanka,field,0,0,72,85,291,331,England
828,Bangladesh,Australia,"Wankhede Stadium, Mumbai",batting,ODI,Australia,field,0,0,65,90,259,251,Bangladesh
829,Sri Lanka,Afghanistan,"Newlands, Cape Town",pace,ODI,Sri Lanka,field,0,0,72,70,149,192,Afghanistan
830,Sri Lanka,India,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,India,field,0,1,72,92,320,241,Sri Lanka
831,India,West Indies,"Lord's, London",pace,T20,West Indies,field,0,0,92,68,134,118,India
832,West Indies,South Africa,"R. Premadasa Stadium, Colombo",spin,T20,West Indies,bat,0,0,68,84,145,121,West Indies
833,Australia,West Indies,"R. Premadasa Stadium, Colombo",spin,ODI,West Indies,bat,0,0,90,68,268,195,Australia
834,Bangladesh,Australia,"The Oval, London",balanced,ODI,Bangladesh,field,0,0,65,90,275,286,Australia
835,West Indies,England,"Hagley Oval, Christchurch",pace,ODI,West Indies,bat,0,0,68,85,292,331,England
836,England,India,"Hagley Oval, Christchurch",pace,T20,India,field,0,0,85,92,194,207,India
837,New Zealand,England,Dubai International Stadium,spin,T20,New Zealand,bat,0,0,83,85,117,120,England
838,Sri Lanka,New Zealand,Dubai International Stadium,spin,ODI,New Zealand,field,0,0,72,83,211,245,New Zealand
839,India,South Africa,"Wankhede Stadium, Mumbai",batting,ODI,South Africa,field,1,0,92,84,261,211,India
840,Bangladesh,Pakistan,"Eden Gardens, Kolkata",balanced,T20,Bangladesh,field,0,0,65,80,171,189,Pakistan
841,Afghanistan,South Africa,"The Oval, London",balanced,ODI,Afghanistan,field,0,0,70,84,362,325,Afghanistan
842,South Africa,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,South Africa,bat,0,0,84,85,122,139,England
843,England,West Indies,"Shere Bangla Stadium, Dhaka",spin,T20,West Indies,bat,0,0,85,68,175,193,West Indies
844,New Zealand,India,Sydney Cricket Ground,balanced,T20,New Zealand,field,0,0,83,92,167,128,New Zealand
845,West Indies,Afghanistan,"The Oval, London",balanced,ODI,West Indies,bat,0,0,68,70,324,310,West Indies
846,South Africa,Pakistan,"Wankhede Stadium, Mumbai",batting,ODI,Pakistan,bat,0,0,84,80,238,207,South Africa
847,India,England,Sydney Cricket Ground,balanced,T20,England,field,0,0,92,85,143,168,England
848,South Africa,New Zealand,"Hagley Oval, Christchurch",pace,T20,South Africa,bat,0,1,84,83,188,210,New Zealand
849,Bangladesh,South Africa,"Lord's, London",pace,ODI,Bangladesh,field,0,0,65,84,203,208,South Africa
850,Pakistan,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,South Africa,field,0,0,80,84,332,342,South Africa
851,England,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,New Zealand,field,0,0,85,83,272,297,New Zealand
852,Sri Lanka,West Indies,Sydney Cricket Ground,balanced,T20,Sri Lanka,bat,0,0,72,68,156,114,Sri Lanka
853,Afghanistan,South Africa,Sydney Cricket Ground,balanced,T20,South Africa,field,0,0,70,84,174,175,South Africa
854,South Africa,England,"Shere Bangla Stadium, Dhaka",spin,ODI,England,bat,0,0,84,85,312,335,England
855,India,New Zealand,"MA Chidambaram Stadium, Chennai",spin,ODI,New Zealand,field,1,0,92,83,148,174,New Zealand
856,Afghanistan,West Indies,"R. Premadasa Stadium, Colombo",spin,ODI,Afghanistan,bat,0,0,70,68,269,301,West Indies
857,India,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,Afghanistan,field,0,0,92,70,244,219,India
858,India,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,India,bat,0,0,92,70,311,268,India
859,Australia,South Africa,"Eden Gardens, Kolkata",balanced,ODI,South Africa,field,0,0,90,84,125,163,South Africa
860,Sri Lanka,South Africa,"The Oval, London",balanced,T20,South Africa,bat,0,0,72,84,174,151,Sri Lanka
861,Bangladesh,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,Bangladesh,field,0,0,65,72,148,149,Sri Lanka
862,Pakistan,West Indies,"Gaddafi Stadium, Lahore",spin,ODI,West Indies,bat,1,0,80,68,220,181,Pakistan
863,Pakistan,West Indies,"Gaddafi Stadium, Lahore",spin,ODI,Pakistan,field,1,0,80,68,174,119,Pakistan
864,Sri Lanka,England,Melbourne Cricket Ground,pace,ODI,Sri Lanka,field,0,0,72,85,262,285,England
865,England,Pakistan,"Newlands, Cape Town",pace,ODI,England,bat,0,0,85,80,224,216,England
866,New Zealand,Pakistan,Melbourne Cricket Ground,pace,ODI,New Zealand,field,0,0,83,80,309,341,Pakistan
867,West Indies,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,T20,West Indies,field,0,0,68,72,180,142,West Indies
868,Afghanistan,Australia,"Newlands, Cape Town",pace,ODI,Afghanistan,field,0,0,70,90,221,236,Australia
869,India,Bangladesh,"R. Premadasa Stadium, Colombo",spin,T20,India,field,0,0,92,65,174,152,India
870,Afghanistan,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,T20,Afghanistan,bat,0,1,70,72,119,138,Sri Lanka
871,Australia,South Africa,"Lord's, London",pace,ODI,Australia,field,0,0,90,84,221,252,South Africa
872,Afghanistan,England,"Kensington Oval, Barbados",batting,ODI,England,field,0,0,70,85,250,201,Afghanistan
873,India,Pakistan,Sydney Cricket Ground,balanced,T20,Pakistan,field,0,0,92,80,106,83,India
874,New Zealand,West Indies,"Kensington Oval, Barbados",batting,T20,New Zealand,bat,0,1,83,68,205,200,New Zealand
875,Afghanistan,Australia,"The Oval, London",balanced,ODI,Afghanistan,field,0,0,70,90,243,275,Australia
876,Australia,West Indies,"Kensington Oval, Barbados",batting,ODI,West Indies,field,0,1,90,68,351,340,Australia
877,Afghanistan,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,Australia,bat,0,0,70,90,273,276,Australia
878,England,New Zealand,Sydney Cricket Ground,balanced,ODI,England,bat,0,0,85,83,298,318,New Zealand
879,Pakistan,West Indies,"Newlands, Cape Town",pace,ODI,Pakistan,field,0,0,80,68,282,257,Pakistan
880,England,Pakistan,"Wankhede Stadium, Mumbai",batting,ODI,England,field,0,0,85,80,313,277,England
881,Afghanistan,Pakistan,"Hagley Oval, Christchurch",pace,T20,Afghanistan,field,0,0,70,80,115,126,Pakistan
882,West Indies,Bangladesh,"Wankhede Stadium, Mumbai",batting,ODI,West Indies,bat,0,0,68,65,266,250,West Indies
883,Afghanistan,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,India,field,0,1,70,92,173,188,India
884,Afghanistan,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,ODI,Afghanistan,bat,0,0,70,72,272,252,Afghanistan
885,South Africa,West Indies,"Eden Gardens, Kolkata",balanced,ODI,South Africa,field,0,0,84,68,259,204,South Africa
886,Australia,England,"Shere Bangla Stadium, Dhaka",spin,ODI,Australia,field,0,0,90,85,195,167,Australia
